Food;alcohol;hyper
Citrus fruit;foodstuff;hypo
Clupeiformes;food;hypo
Clupeiformes;food_product;hypo
Clupeiformes;foodstuff;hypo
Cocktails;food;hypo
Cocktails;food_product;hypo
Cocktails;foodstuff;hypo
Compound fats and oils;food;hypo
Compound fats and oils;food_product;hypo
Compound fats and oils;foodstuff;hypo
Condiments seasoning and extracts;food;hypo
Condiments seasoning and extracts;food_product;hypo
Condiments seasoning and extracts;foodstuff;hypo
Confectionery bars;food;hypo
Confectionery bars;food_product;hypo
Confectionery bars;foodstuff;hypo
Cooked sausages (Kochwurst);food;hypo
Cooked sausages (Kochwurst);food_product;hypo
Cooked sausages (Kochwurst);foodstuff;hypo
Cream;food;hypo
Cream;food_product;hypo
Cream;foodstuff;hypo
Crustaceans;food;hypo
Crustaceans;food_product;hypo
Crustaceans;foodstuff;hypo
Cypriniformes;food;hypo
Cypriniformes;food_product;hypo
Cypriniformes;foodstuff;hypo
Dessert wine;food;hypo
Dessert wine;food_product;hypo
Dessert wine;foodstuff;hypo
Dilution drinks;food;hypo
Dilution drinks;food_product;hypo
Dilution drinks;foodstuff;hypo
Dry smoked sausages (Rohwurst);food;hypo
Dry smoked sausages (Rohwurst);food_product;hypo
Dry smoked sausages (Rohwurst);foodstuff;hypo
Duck;food;hypo
Duck;food_product;hypo
Duck;foodstuff;hypo
Duck eggs;food;hypo
Duck eggs;food_product;hypo
Duck eggs;foodstuff;hypo
Edible fungi;food;hypo
Edible fungi;food_product;hypo
Edible fungi;foodstuff;hypo
Egg and Egg Products;food;hypo
Egg and Egg Products;food_product;hypo
Egg and Egg Products;foodstuff;hypo
Enteral foods;food;hypo
Enteral foods;food_product;hypo
Enteral foods;foodstuff;hypo
Fat spread;food;hypo
Fat spread;food_product;hypo
Fat spread;foodstuff;hypo
Fat-modified foods;food;hypo
Fat-modified foods;food_product;hypo
Fat-modified foods;foodstuff;hypo
Fats and Oils;food;hypo
Fats and Oils;food_product;hypo
Fats and Oils;foodstuff;hypo
Fish and Fish Products;food;hypo
Fish and Fish Products;food_product;hypo
Fish and Fish Products;foodstuff;hypo
Fish products;food;hypo
Fish products;food_product;hypo
Fish products;foodstuff;hypo
Fresh and lightly cooked sausages (Bratwurst);food;hypo
Fresh and lightly cooked sausages (Bratwurst);food_product;hypo
Fresh and lightly cooked sausages (Bratwurst);foodstuff;hypo
Frogs;food;hypo
Frogs;food_product;hypo
Frogs;foodstuff;hypo
Fruit and Fruit Products;food;hypo
Fruit and Fruit Products;food_product;hypo
Fruit and Fruit Products;foodstuff;hypo
Fruit jams jellies and marmalades;food;hypo
Fruit jams jellies and marmalades;food_product;hypo
Fruit jams jellies and marmalades;foodstuff;hypo
Fruit juice;food;hypo
Fruit juice;food_product;hypo
Fruit juice;foodstuff;hypo
Fruit mixtures;food;hypo
Fruit mixtures;food_product;hypo
Fruit mixtures;foodstuff;hypo
Fruit nectar;food;hypo
Fruit nectar;food_product;hypo
Fruit nectar;foodstuff;hypo
Fruiting vegetables;food;hypo
Fruiting vegetables;food_product;hypo
Fruiting vegetables;foodstuff;hypo
Gadiformes food;food;hypo
Gadiformes food;food_product;hypo
Gadiformes food;foodstuff;hypo
Goose;food;hypo
Goose;food_product;hypo
Goose;foodstuff;hypo
Goose eggs;food;hypo
Goose eggs;food_product;hypo
Goose eggs;foodstuff;hypo
Grains and Grain Products;food;hypo
Grains and Grain Products;food_product;hypo
Grains and Grain Products;foodstuff;hypo
Ham;food;hypo
Ham;food_product;hypo
Ham;foodstuff;hypo
High-carbohydrate products;food;hypo
High-carbohydrate products;food_product;hypo
High-carbohydrate products;foodstuff;hypo
High-energy products;food;hypo
High-energy products;food_product;hypo
High-energy products;foodstuff;hypo
Honey;food;hypo
Honey;food_product;hypo
Honey;foodstuff;hypo
Ice cream;food;hypo
Ice cream;food_product;hypo
Ice cream;foodstuff;hypo
Infusion drinks;food;hypo
Infusion drinks;food_product;hypo
Infusion drinks;foodstuff;hypo
Insects;food;hypo
Insects;food_product;hypo
Insects;foodstuff;hypo
Jelly;food;hypo
Jelly;food_product;hypo
Jelly;foodstuff;hypo
Kefir;food;hypo
Kefir;food_product;hypo
Kefir;foodstuff;hypo
Lamb carcase meat;food;hypo
Lamb carcase meat;food_product;hypo
Lamb carcase meat;foodstuff;hypo
Lamb offal;food;hypo
Lamb offal;food_product;hypo
Lamb offal;foodstuff;hypo
Leaf vegetables;food;hypo
Leaf vegetables;food_product;hypo
Leaf vegetables;foodstuff;hypo
Liqueur/fortified wine;food;hypo
Liqueur/fortified wine;food_product;hypo
Liqueur/fortified wine;foodstuff;hypo
Liqueurs;food;hypo
Liqueurs;food_product;hypo
Liqueurs;foodstuff;hypo
Low-energy products;food;hypo
Low-energy products;food_product;hypo
Low-energy products;foodstuff;hypo
Maize products;food;hypo
Maize products;food_product;hypo
Maize products;foodstuff;hypo
Malaceous fruit;food;hypo
Malaceous fruit;food_product;hypo
Malaceous fruit;foodstuff;hypo
Margarine;food;hypo
Margarine;food_product;hypo
Margarine;foodstuff;hypo
Marine oils;food;hypo
Marine oils;food_product;hypo
Marine oils;foodstuff;hypo
Mayonnaise;food;hypo
Mayonnaise;food_product;hypo
Mayonnaise;foodstuff;hypo
Meat and Meat Products;food;hypo
Meat and Meat Products;food_product;hypo
Meat and Meat Products;foodstuff;hypo
Meat products;food;hypo
Meat products;food_product;hypo
Meat products;foodstuff;hypo
Milk;food;hypo
Milk;food_product;hypo
Milk;foodstuff;hypo
Milk and Milk Products;food;hypo
Milk and Milk Products;food_product;hypo
Milk and Milk Products;foodstuff;hypo
Millet products;food;hypo
Millet products;food_product;hypo
Millet products;foodstuff;hypo
Miscellaneous Foods;food;hypo
Miscellaneous Foods;food_product;hypo
Miscellaneous Foods;foodstuff;hypo
Miscellaneous fruit;food;hypo
Miscellaneous fruit;food_product;hypo
Miscellaneous fruit;foodstuff;hypo
Miscellaneous marine and aquatic foods;food;hypo
Miscellaneous marine and aquatic foods;food_product;hypo
Miscellaneous marine and aquatic foods;foodstuff;hypo
Mixed grain products;food;hypo
Mixed grain products;food_product;hypo
Mixed grain products;foodstuff;hypo
Molluscs;food;hypo
Molluscs;food_product;hypo
Molluscs;foodstuff;hypo
Non dairy coffee creamer;food;hypo
Non dairy coffee creamer;food_product;hypo
Non dairy coffee creamer;foodstuff;hypo
Non-chocolate confectionery;food;hypo
Non-chocolate confectionery;food_product;hypo
Non-chocolate confectionery;foodstuff;hypo
Non-chocolate dessert topping;food;hypo
Non-chocolate dessert topping;food_product;hypo
Non-chocolate dessert topping;foodstuff;hypo
Non-dilution drinks;food;hypo
Non-dilution drinks;food_product;hypo
Non-dilution drinks;foodstuff;hypo
Nut and seed products;food;hypo
Nut and seed products;food_product;hypo
Nut and seed products;foodstuff;hypo
Nuts;food;hypo
Nuts;food_product;hypo
Nuts;foodstuff;hypo
Oat products;food;hypo
Oat products;food_product;hypo
Oat products;foodstuff;hypo
Other alcoholic long drinks;food;hypo
Other alcoholic long drinks;food_product;hypo
Other alcoholic long drinks;foodstuff;hypo
Other bird eggs;food;hypo
Other bird eggs;food_product;hypo
Other bird eggs;foodstuff;hypo
Other birds;food;hypo
Other birds;food_product;hypo
Other birds;foodstuff;hypo
Other eggs;food;hypo
Other eggs;food_product;hypo
Other eggs;foodstuff;hypo
Other fermented milk products;food;hypo
Other fermented milk products;food_product;hypo
Other fermented milk products;foodstuff;hypo
Other fish and marine mammals;food;hypo
Other fish and marine mammals;food_product;hypo
Other fish and marine mammals;foodstuff;hypo
Other juices;food;hypo
Other juices;food_product;hypo
Other juices;foodstuff;hypo
Other mammals;food;hypo
Other mammals;food_product;hypo
Other mammals;foodstuff;hypo
Other meat products;food;hypo
Other meat products;food_product;hypo
Other meat products;foodstuff;hypo
Pasta and noodles;food;hypo
Pasta and noodles;food_product;hypo
Pasta and noodles;foodstuff;hypo
Pastry and pies;food;hypo
Pastry and pies;food_product;hypo
Pastry and pies;foodstuff;hypo
Perciformes;food;hypo
Perciformes;food_product;hypo
Perciformes;foodstuff;hypo
Pleuronectiformes;food;hypo
Pleuronectiformes;food_product;hypo
Pleuronectiformes;foodstuff;hypo
Pork carcase meat;food;hypo
Pork carcase meat;food_product;hypo
Pork carcase meat;foodstuff;hypo
Pork offal;food;hypo
Pork offal;food_product;hypo
Pork offal;foodstuff;hypo
Poultry offal;food;hypo
Poultry offal;food_product;hypo
Poultry offal;foodstuff;hypo
Prepared salads;food;hypo
Prepared salads;food_product;hypo
Prepared salads;foodstuff;hypo
Preserved beef;food;hypo
Preserved beef;food_product;hypo
Preserved beef;foodstuff;hypo
Preserved fish;food;hypo
Preserved fish;food_product;hypo
Preserved fish;foodstuff;hypo
Preserved meats ham and bacon;food;hypo
Preserved meats ham and bacon;food_product;hypo
Preserved meats ham and bacon;foodstuff;hypo
Preserved poultry;food;hypo
Preserved poultry;food_product;hypo
Preserved poultry;foodstuff;hypo
Products for Special Nutritional Use;food;hypo
Products for Special Nutritional Use;food_product;hypo
Products for Special Nutritional Use;foodstuff;hypo
Protein-enriched foods;food;hypo
Protein-enriched foods;food_product;hypo
Protein-enriched foods;foodstuff;hypo
Pulse products;food;hypo
Pulse products;food_product;hypo
Pulse products;foodstuff;hypo
Pulses;food;hypo
Pulses;food_product;hypo
Pulses;foodstuff;hypo
Pulses Seeds Nuts and Products;food;hypo
Pulses Seeds Nuts and Products;food_product;hypo
Pulses Seeds Nuts and Products;foodstuff;hypo
Quail eggs;food;hypo
Quail eggs;food_product;hypo
Quail eggs;foodstuff;hypo
Reptiles;food;hypo
Reptiles;food_product;hypo
Reptiles;foodstuff;hypo
Restructured fish and fish analogues;food;hypo
Restructured fish and fish analogues;food_product;hypo
Restructured fish and fish analogues;foodstuff;hypo
Restructured meat and meat analogues;food;hypo
Restructured meat and meat analogues;food_product;hypo
Restructured meat and meat analogues;foodstuff;hypo
Rice products and dishes;food;hypo
Rice products and dishes;food_product;hypo
Rice products and dishes;foodstuff;hypo
Root vegetables;food;hypo
Root vegetables;food_product;hypo
Root vegetables;foodstuff;hypo
Rye products;food;hypo
Rye products;food_product;hypo
Rye products;foodstuff;hypo
Salad dressing;food;hypo
Salad dressing;food_product;hypo
Salad dressing;foodstuff;hypo
Salted and pickled fish;food;hypo
Salted and pickled fish;food_product;hypo
Salted and pickled fish;foodstuff;hypo
Sauces;food;hypo
Sauces;food_product;hypo
Sauces;foodstuff;hypo
Savoury products and dishes;food;hypo
Savoury products and dishes;food_product;hypo
Savoury products and dishes;foodstuff;hypo
Savoury snacks;food;hypo
Savoury snacks;food_product;hypo
Savoury snacks;foodstuff;hypo
Seeds and kernals;food;hypo
Seeds and kernals;food_product;hypo
Seeds and kernals;foodstuff;hypo
Shoot vegetables;food;hypo
Shoot vegetables;food_product;hypo
Shoot vegetables;foodstuff;hypo
Smoked fish;food;hypo
Smoked fish;food_product;hypo
Smoked fish;foodstuff;hypo
Soups;food;hypo
Soups;food_product;hypo
Soups;foodstuff;hypo
Spices and herbs;food;hypo
Spices and herbs;food_product;hypo
Spices and herbs;foodstuff;hypo
Spirits and brandy;food;hypo
Spirits and brandy;food_product;hypo
Spirits and brandy;foodstuff;hypo
Stalk vegetables;food;hypo
Stalk vegetables;food_product;hypo
Stalk vegetables;foodstuff;hypo
Stone fruit;food;hypo
Stone fruit;food_product;hypo
Stone fruit;foodstuff;hypo
Sugar;food;hypo
Sugar;food_product;hypo
Sugar;foodstuff;hypo
Sugar Chocolate and Related Products;food;hypo
Sugar Chocolate and Related Products;food_product;hypo
Sugar Chocolate and Related Products;foodstuff;hypo
Sugar products;food;hypo
Sugar products;food_product;hypo
Sugar products;foodstuff;hypo
Sugar substitutes;food;hypo
Sugar substitutes;food_product;hypo
Sugar substitutes;foodstuff;hypo
Sweet products and dishes;food;hypo
Sweet products and dishes;food_product;hypo
Sweet products and dishes;foodstuff;hypo
Syrups;food;hypo
Syrups;food_product;hypo
Syrups;foodstuff;hypo
Tongue (preserved);food;hypo
Tongue (preserved);food_product;hypo
Tongue (preserved);foodstuff;hypo
Tubers;food;hypo
Tubers;food_product;hypo
Tubers;foodstuff;hypo
Turkey;food;hypo
Turkey;food_product;hypo
Turkey;foodstuff;hypo
Turkey eggs;food;hypo
Turkey eggs;food_product;hypo
Turkey eggs;foodstuff;hypo
Unripe spelt products;food;hypo
Unripe spelt products;food_product;hypo
Unripe spelt products;foodstuff;hypo
Veal carcase meat;food;hypo
Veal carcase meat;food_product;hypo
Veal carcase meat;foodstuff;hypo
Veal offal;food;hypo
Veal offal;food_product;hypo
Veal offal;foodstuff;hypo
Vegetable fats and oils;food;hypo
Vegetable fats and oils;food_product;hypo
Vegetable fats and oils;foodstuff;hypo
Vegetable juice;food;hypo
Vegetable juice;food_product;hypo
Vegetable juice;foodstuff;hypo
Vegetable mixtures;food;hypo
Vegetable mixtures;food_product;hypo
Vegetable mixtures;foodstuff;hypo
Vegetable nectar;food;hypo
Vegetable nectar;food_product;hypo
Vegetable nectar;foodstuff;hypo
Vegetables and Vegetable Products;food;hypo
Vegetables and Vegetable Products;food_product;hypo
Vegetables and Vegetable Products;foodstuff;hypo
Vitamin/mineral products/tonics;food;hypo
Vitamin/mineral products/tonics;food_product;hypo
Vitamin/mineral products/tonics;foodstuff;hypo
Water;food;hypo
Water;food_product;hypo
Water;foodstuff;hypo
Wheat breads;food;hypo
Wheat breads;food_product;hypo
Wheat breads;foodstuff;hypo
Wheat flours;food;hypo
Wheat flours;food_product;hypo
Wheat flours;foodstuff;hypo
Whey;food;hypo
Whey;food_product;hypo
Whey;foodstuff;hypo
Wine;food;hypo
Wine;food_product;hypo
Wine;foodstuff;hypo
Yogurt;food;hypo
Yogurt;food_product;hypo
Yogurt;foodstuff;hypo
Canned fish;fish;hypo
Beverages (Non-Milk);drink;hypo
Cocktails;drink;hypo
Milk;drink;hypo
Non-dilution drinks;drink;hypo
Vegetable juice;drink;hypo
Alligator Meat;meat;hypo
Beef;meat;hypo
Buffalo Meat;meat;hypo
Camel Meat;meat;hypo
Game animal Meat;meat;hypo
Goat Meat;meat;hypo
Health Food;food;hypo
Frog Legs;meat;hypo
prepackaged and prepared foods;Food storage;rel
Processes in the food industry;Food processing;rel
Materials and articles in contact with foodstuffs;Boxes;hyper
Materials and articles in contact with foodstuffs;Cans;hyper
Materials and articles in contact with foodstuffs;Cartons;hyper
Refrigerating equipment;Freezing;rel
Beverages;food;hypo
Chocolate;food;hypo
Cocoa;food;hypo
Coffee;food;hypo
Edible fats;food;hypo
Edible oils;food;hypo
Fruit juices;food;hypo
Fruit nectars;food;hypo
Meat;food;hypo
Oilseeds;food;hypo
Spices and condiments;food;hypo
Starch;food;hypo
Sugar;food;hypo
Tea;food;hypo
Vegetables;food;hypo
animal produce;food;hypo
baby food;food;hypo
baked products;food;hypo
canned dried;food;hypo
corn;food;hypo
flours;food;hypo
fruits;food;hypo
grains;food;hypo
meat products;food;hypo
milk;food;hypo
milk products;food;hypo
quick-frozen fruits;food;hypo
vegetable juices;food;hypo
vegetable nectars;food;hypo
Refrigerating equipment;Food processing;rel
catering containers;Food processing;rel
derived products;Food processing;rel
food hygiene;Food processing;rel
food safety;Food processing;rel
materials and articles in contact with drinking water;Food processing;rel
plants and equipment for the food industry;Food processing;rel
prepackaged and prepared foods;Food processing;rel
sensory analysis;Food processing;rel
prepackaged and prepared foods;Fish processing;rel